,brand,model,product_name,price,rating,shipping,url
0,EVGA,GTX 750,EVGA 01G-P4-2757-KR G-SYNC Support GeForce GTX 750 1GB 128-Bit GDDR5 PCI Express 3.0 FTW w/ ACX Cooler Video Card,$129.99 –,5,$4.27 Shipping,https://www.newegg.com/evga-geforce-gtx-750-01g-p4-2757-kr/p/N82E16814487034?Description=gtx
1,Corn,GTX 750,CORN GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express3.0 16X DVI/VGA/HDMI,$89.99 (1 Offers)–,4,Free Shipping,https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-750/p/1FT-0040-00004?Description=gtx
2,ZOTAC,GTX 750,Zotac GeForce GTX 750 Single Fan 1GB GDDR5 GTX 750 1GB Video Graphic Card GPU,$99.99 –,,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-750/p/1FT-000M-002P6?Description=gtx
3,GIGABYTE,GTX 750,GIGABYTE GV-N75TOC-2GI G-SYNC Support GeForce GTX 750 Ti 2GB 128-Bit GDDR5 PCI Express 3.0 Video Card,,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-750-ti-gv-n75toc-2gi/p/N82E16814125502?Description=gtx
4,NVIDIA,GTX 750,EVGA NVIDIA GeForce GTX 750 Ti 2GB GDDR5 DVI/HDMI/DisplayPort pci-e Video Card,$310.00 –,,Free Shipping,https://www.newegg.com/p/1FT-0004-000D3?Description=gtx
5,Corn,GTX 750,"CORN GTX 750Ti 128-Bit 2GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI/HDMI,Play for LOL,PUBG,OW,War Thunder etc.",$109.99 –,,Free Shipping,https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-750-ti/p/1FT-0040-00080?Description=gtx
6,ASUS,GTX 750,ASUS GeForce GTX 750 Ti DirectX 11 GTX750TI-OC-2GD5 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,$225.00 –,5,$12.00 Shipping,https://www.newegg.com/asus-geforce-gtx-750-ti-gtx750ti-oc-2gd5/p/N82E16814121902?Description=gtx
7,ZOTAC,GTX 750,Zotac GeForce GTX 750 Ti Single Fan 2GB GDDR5 GTX 750 Ti 2GB Video Graphic Card GPU,$119.99 –,,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-750-ti/p/1FT-000M-002P8?Description=gtx
8,EVGA,GTX 750,EVGA Corporation 02G-P4-3757-KR EVGA GeForce GTX 750 Ti Graphic Card - 1.19 GHz,$310.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-750-ti-02g-p4-3757-kr/p/1FT-001K-000P1?Description=gtx
