Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
EVGA,512,NVIDIA,Double Fans,1 x DVI-I,6/18/2020,DirectX 11.2,1 x DisplayPort,Yes,GeForce GTX 750,NVIDIA GeForce GTX 700 Series,1 x HDMI,111.252,PCI Express 3.0,228.6,4096 x 2160,128-Bit,1GB,GDDR5,01G-P4-2757-KR,OpenGL 4.4,No,Dual Slot,GTX 750,1320,1229,5012.0,0.0,129.99,EVGA 01G-P4-2757-KR G-SYNC Support GeForce GTX 750 1GB 128-Bit GDDR5 PCI Express 3.0 FTW w/ ACX Cooler Video Card,5.0
Corn Electronics,640,NVIDIA,Air Cooler,1 x DVI,11/20/2018,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,1 x HDMI,111.252,PCI Express 3.0 x16,228.6,4096 x 2160,128-Bit,1GB,GDDR5,NVIDIA GeForce GTX 750,OpenGL 4.4,No,Dual Slot,GTX 750,0,1111,5012.0,48.0,89.99,CORN GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express3.0 16X DVI/VGA/HDMI,4.0
ZOTAC,640,NVIDIA,Air Cooler,1 x DVI,10/9/2020,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 750,NVIDIA GeForce GTX 700 Series,NONE,111.252,PCI Express 3.0 x16,228.6,4096 x 2160,128-Bit,1GB,GDDR5,GTX 750,OpenGL 4.4,No,Dual Slot,GTX 750,0,1111,5012.0,0.0,99.99,Zotac GeForce GTX 750 Single Fan 1GB GDDR5 GTX 750 1GB Video Graphic Card GPU,
GIGABYTE,640,NVIDIA,WindForce 2X,2 x DVI,11/16/2018,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,2 x HDMI,111.252,PCI Express 3.0,228.6,4096 x 2160,128-Bit,2GB,GDDR5,GV-N75TOC-2GI,OpenGL 4.4,No,Dual Slot,GTX 750,1085,1033,5012.0,883.0,175.48,GIGABYTE GV-N75TOC-2GI G-SYNC Support GeForce GTX 750 Ti 2GB 128-Bit GDDR5 PCI Express 3.0 Video Card,4.0
NONE,640,NVIDIA,With Fan,2 x DVI,6/14/2019,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 750,NVIDIA GeForce GTX 700 Series,NONE,111.252,PCI Express 3.0 x16,228.6,4096 x 2160 (DisplayPort),128-Bit,2GB,GDDR5,NONE,OpenGL 4.4,No,Dual Slot,GTX 750,0,1033,5012.0,0.0,310.0,EVGA NVIDIA GeForce GTX 750 Ti 2GB GDDR5 DVI/HDMI/DisplayPort pci-e Video Card,
Corn Electronics,640,NVIDIA,Air Cooler,1 x DVI,3/30/2020,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,1 x HDMI,111.252,PCI Express 3.0 x16,228.6,4096 x 2160,128-Bit,2GB,GDDR5,NVIDIA GeForce GTX 750 Ti,OpenGL 4.4,No,Dual Slot,GTX 750,0,1111,5012.0,0.0,109.99,"CORN GTX 750Ti 128-Bit 2GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI/HDMI,Play for LOL,PUBG,OW,War Thunder etc.",
ASUS,640,NVIDIA,Double Fans,2 x DVI,7/16/2020,DirectX 11,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,1 x HDMI,115.062,PCI Express 3.0,217.932,2560 x 1600 (DL-DVI),128-Bit,2GB,GDDR5,GTX750TI-OC-2GD5,OpenGL 4.4,No,Dual Slot,GTX 750,1150,1072,5400.0,4.0,225.0,ASUS GeForce GTX 750 Ti DirectX 11 GTX750TI-OC-2GD5 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,5.0
ZOTAC,640,NVIDIA,Double Fans,1 x DVI,10/9/2020,DirectX 11,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,1 x HDMI,115.062,PCI Express 3.0 x16,217.932,2560 x 1600 (DL-DVI),128-Bit,2GB,GDDR5,GTX 750 Ti,OpenGL 4.4,No,Dual Slot,GTX 750,0,1072,5400.0,0.0,119.99,Zotac GeForce GTX 750 Ti Single Fan 2GB GDDR5 GTX 750 Ti 2GB Video Graphic Card GPU,
EVGA,640,NVIDIA,With Fan,1 x DVI,6/14/2019,DirectX 11.2,1 x DisplayPort,Yes,GeForce GTX 750 Ti,NVIDIA GeForce GTX 700 Series,1 x HDMI,111.252,PCI Express 3.0,228.6,4096 x 2160,128-Bit,2GB,GDDR5,02G-P4-3757-KR,OpenGL 4.4,No,Dual Slot,GTX 750,1268,1189,5400.0,0.0,310.0,EVGA Corporation 02G-P4-3757-KR EVGA GeForce GTX 750 Ti Graphic Card - 1.19 GHz,
