Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
EVGA,1024,NVIDIA,ACX 2.0+,1 x Dual-Link DVI-I,11/8/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI,111.25200000000001,PCI Express 3.0 x16,256.54,Analog: 2048 x 1536Digital: 4096 x 2160,128-Bit,2GB,GDDR5,02G-P4-2968-KR,OpenGL 4.4,SLI Ready,Dual Slot,GTX 960,1367,1304,7010.0,1.0,299.0,EVGA GeForce GTX 960 DirectX 12 02G-P4-2968-KR 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support FTW ACX 2.0+ Video Card,5.0
EVGA,1024,NVIDIA,Double Fans,1 x DVI-I,11/8/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI,111.25200000000001,PCI Express 3.0 x16,256.54,Analog: 2048 x 1536Digital: 4096 x 2160,128-Bit,4GB,GDDR5,04G-P4-3966-KR,OpenGL 4.4,SLI Ready,Dual Slot,GTX 960,1342,1279,7010.0,75.0,368.0,"EVGA GeForce GTX 960 04G-P4-3966-KR 4GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",4.0
EVGA,1024,NVIDIA,Single Fan,1 x DVI-D1 x DVI-I,1/19/2019,DirectX 12,1 x DisplayPort,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI,111.25200000000001,PCI Express 3.0,172.72,Analog: 2048 x 1536Digital: 4096 x 2160,128-Bit,4GB,GDDR5,04G-P4-3962-KR,OpenGL 4.4,SLI Ready,Dual Slot,GTX 960,1279,1216,7010.0,33.0,399.0,"EVGA GeForce GTX 960 04G-P4-3962-KR 4GB SC GAMING, Only 6.8 inches, Perfect for mITX Build Graphics Card",5.0
EVGA,1024,NVIDIA,Single Fan,1 x Dual-link DVI-I1 x Dual-link DVI-D,1/19/2019,DirectX 12,1 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,111.25200000000001,PCI Express 3.0 x16,172.72,Analog: 2048 x 1536Digital: 4096 x 2160,128-Bit,4GB,GDDR5,04G-P4-1962-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 960,1279,1216,7010.0,55.0,380.0,"EVGA GeForce GTX 960 04G-P4-1962-KR 4GB SC GAMING, Only 6.8 inches, Perfect for mITX Build Graphics Card",4.0
MSI,1024,NVIDIA,Double Fans,1 x DL-DVI-I,3/10/2019,DirectX 12,3 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,138.938,PCI Express 3.0 x16,266.954,4096 x 2160,128-Bit,2GB,GDDR5,GTX 960 GAMING 2G,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1304,1241,7010.0,41.0,315.0,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
MSI,1024,NVIDIA,Double Fans,1 x Dual-link DVI-I,8/24/2018,DirectX 12,3 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,130.048,PCI Express 3.0 x16,273.05,4096 x 2160,128-Bit,2GB,GDDR5,GTX 960 2GD5T OC,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1241,1178,7010.0,80.0,289.0,MSI GeForce GTX 960 DirectX 12 GTX 960 2GD5T OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
MSI,1024,NVIDIA,Double Fans,1 x DL-DVI-I,12/10/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI,138.938,PCI Express 3.0 x16,266.954,4096 x 2160,128-Bit,2GB,GDDR5,GTX 960 GAMING 100ME,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1304,1241,7010.0,34.0,399.0,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 100ME 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
MSI,1024,NVIDIA,Double Fans,1 x Dual-link DVI-I,10/1/2018,DirectX 12,3 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,138.938,PCI Express 3.0 x16,266.954,4096 x 2160,128-Bit,4GB,GDDR5,GTX 960 GAMING 4G,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1304,1241,7010.0,85.0,375.0,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
MSI,1024,NVIDIA,Double Fans,1 x DL-DVI-I,3/10/2019,DirectX 12,3 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,138.938,PCI Express 3.0 x16,266.954,4096 x 2160,128-Bit,2GB,GDDR5,VDGTX960GM2G,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1304,1241,7010.0,0.0,335.0,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,
MSI,1024,NVIDIA,With Fan,1 x Dual-link DVI-I,3/10/2019,DirectX 12,3 x DisplayPort 1.2,Yes,GeForce GTX 960,NVIDIA GeForce GTX 900 Series,1 x HDMI 2.0,130.048,PCI Express 3.0 x16,273.05,4096 x 2160,128-Bit,2GB,GDDR5,VDGTX9602GD5TOC,OpenGL 4.4,2-Way SLI,Dual Slot,GTX 960,1241,1178,7010.0,2.0,280.0,MSI GeForce GTX 960 DirectX 12 GTX 960 2GD5T OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
