Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
GIGABYTE,1920,NVIDIA,WINDFORCE 3X,1 x Dual-link DVI-D,19-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,114.046,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,GV-N1070G1 GAMING-8GD R2,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1822.0,1620.0,8008.0,307.0,625.0,GIGABYTE GeForce GTX 1070 DirectX 12 GV-N1070G1 GAMING-8GD R2 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,4.0
MSI,2432,NVIDIA,Triple Fans,1 x DL-DVI-D,22-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,311.9120000000001,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 Ti DUKE 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,292.0,399.99,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti DUKE 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,5.0
MSI,1920,NVIDIA,Single Fan,1 x DL-DVI-D,22-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,110.99799999999999,PCI Express 3.0 x16,268.986,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 AERO 8G OC,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1531.0,8008.0,292.0,269.99,MSI GeForce GTX 1070 DirectX 12 GTX 1070 AERO 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,28-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 GAMING X 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1797.0,1607.0,8108.0,300.0,639.0,MSI GeForce GTX 1070 DirectX 12 GTX 1070 GAMING X 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
ASUS,1920,NVIDIA,Triple Fans,1 x DVI-D,22-Oct-20,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,134.112,PCI Express 3.0,297.942,7680 x 4320,256-Bit,8GB,GDDR5,STRIX-GTX1070-O8G-GAMING,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1860.0,1657.0,8008.0,291.0,609.99,ASUS ROG GeForce GTX 1070 STRIX-GTX1070-O8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card with RGB Lighting,4.0
ASUS,2432,NVIDIA,Triple Fans,1 x DVI-D,26-Oct-20,DirectX 12,2 x DisplayPort,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,134.112,PCI Express 3.0,297.942,7680 x 4320,256-Bit,8GB,GDDR5,ROG-STRIX-GTX1070TI-A8G-GAMING,OpenGL 4.5,SLI Ready,2.5-slot,GTX 1070,1759.0,1683.0,8008.0,292.0,449.99,ASUS ROG GeForce GTX 1070 Ti ROG-STRIX-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
MSI,2432,NVIDIA,Double Fans,1 x DL-DVI-D,22-Dec-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 TI ARMOR 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,0.0,399.99,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 TI ARMOR 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,
NONE,2432,NVIDIA,Double Fans,1 x DL-DVI-D,22-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,NONE,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,NONE,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,0.0,1607.0,8008.0,0.0,399.99,MSI GTX 1070 Ti Gaming 8GB GDDR5 Graphics Card (GTX 1070 TI GAMING 8G),
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5173-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784.0,1594.0,8008.0,182.0,620.0,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition, 08G-P4-5173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",4.0
ASUS,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,4-Sep-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,NONE,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,DUAL-GTX1070-O8G,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0.0,1594.0,8008.0,1.0,318.99,ASUS GTX 1070 8GB Dual OC Video Card DUAL-GTX1070-O8G Nvidia GPU Graphics Card,5.0
PNY,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,30-Jan-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,NONE,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,RGMX1070N3H8GS-KTN,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0.0,1594.0,8008.0,292.0,335.0,PNY GeForce GTX 1070 RGMX1070N3H8GS-KTN 8GB GDDR5 Video Card,4.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,22-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 GAMING 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1531.0,8008.0,162.0,629.0,MSI GeForce GTX 1070 DirectX 12 GTX 1070 GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
ASUS,1920,NVIDIA,Triple Fans,1 x Dual-link DVI-D,9-Nov-18,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,134.112,PCI Express 3.0,297.942,7680 x 4320,256-Bit,8GB,GDDR5,STRIX-GTX1070-8G-GAMING,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1531.0,8000.0,67.0,620.0,ASUS GeForce GTX 1070 STRIX-GTX1070-8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,5.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,5-Sep-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 ARMOR 8G OC,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1746.0,1556.0,8008.0,53.0,610.0,MSI GeForce GTX 1070 DirectX 12 GTX 1070 ARMOR 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
EVGA,1920,NVIDIA,Double Fans,1 x DVI,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5171-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,5.0,620.0,"EVGA GeForce GTX 1070 GAMING, 08G-P4-5171-KR, 8GB GDDR5, ACX 3.0 & Black Edition",5.0
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6173-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1784.0,1594.0,8008.0,268.0,620.0,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0, 08G-P4-6173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",5.0
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6573-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784.0,1594.0,8008.0,20.0,635.0,"EVGA GeForce GTX 1070 SC2 GAMING iCX, 08G-P4-6573-KR, 8GB GDDR5, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design, Die Cast/Form Fitted Baseplate",5.0
ASUS,1920,NVIDIA,Single Fan,1 x Native DVI-D,24-Jun-19,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,TURBO-GTX1070-8G,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,28.0,599.0,ASUS Turbo GeForce GTX 1070 TURBO-GTX1070-8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
EVGA,1920,NVIDIA,Double Fans,1 x Native DVI-D,14-Sep-20,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,NONE,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5171-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0.0,1506.0,8008.0,292.0,319.0,EVGA GeForce GTX 1070 8GB ACX 3 Black Edition LED GDDR5 Video Graphics Card GPU,
EVGA,2432,NVIDIA,EVGA iCX,1 x DL-DVI-D,9-Sep-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6775-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,21.0,680.0,"EVGA GeForce GTX 1070 Ti FTW2 GAMING 08G-P4-6775-KR, 8GB GDDR5 iCX - 9 Thermal Sensors & RGB LED G/P/M",5.0
ASUS,2432,NVIDIA,Double Fans,1 x DL-DVI-D,13-May-19,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,120.904,PCI Express 3.0,270.002,7680 x 4320,256-Bit,8GB,GDDR5,CERBERUS-GTX1070TI-A8G-GAMING,OpenGL 4.5,SLI Ready,2.5-slot,GTX 1070,1746.0,1670.0,8008.0,23.0,670.0,ASUS Cerberus GeForce GTX 1070 Ti CERBERUS-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,4.0
EVGA,2432,NVIDIA,Double Fans,1 x DL-DVI-D,11-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6678-KR,OpenGL 4.6,SLI Ready,Triple Slot,GTX 1070,1683.0,1607.0,8008.0,27.0,685.0,EVGA GeForce GTX 1070 Ti DirectX 12 08G-P4-6678-KR 8GB 256-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,4.0
ASUS,2432,NVIDIA,Single Fan,1 x Native DVI-D,9-Apr-19,DirectX 12,2 x DisplayPort,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,111.25200000000001,PCI Express 3.0,266.954,7680 x 4320,256-Bit,8GB,GDDR5,TURBO-GTX1070TI-8G,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1721.0,1645.0,8008.0,19.0,670.0,ASUS Turbo GeForce GTX 1070 Ti TURBO-GTX1070TI-8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
GIGABYTE,2432,NVIDIA,WINDFORCE 3X,1 x Dual-link DVI-D,28-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,114.046,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,GV-N107TGAMING-8GD,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1632.0,8008.0,36.0,685.0,GIGABYTE GeForce GTX 1070 Ti DirectX 12 GV-N107TGAMING-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,4.0
GIGABYTE,1920,NVIDIA,WINDFORCE 3X,1 x Dual-link DVI-D,26-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,119.88799999999999,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,GV-N1070D5-8GD-B,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,291.0,619.99,"GIGABYTE GeForce GTX 1070 Founders Edition GV-N1070D5-8GD-B, GBT GTX1070 Founders",5.0
MSI,2432,NVIDIA,Double Fans,1 x DL-DVI-D,22-Oct-20,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 Ti Titanium 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,292.0,449.99,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti Titanium 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
ASUS,1920,NVIDIA,Double Fans,1 x DVI-D,13-Apr-20,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0b,129.032,PCI Express 3.0,240.03,7680 x 4320,256-Bit,8GB,GDDR5,DUAL-GTX1070-O8G,OpenGL 4.5,SLI Ready,2.1 slots,GTX 1070,1797.0,1607.0,8008.0,66.0,610.0,ASUS Dual GeForce GTX 1070 DirectX 12 DUAL-GTX1070-O8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
GIGABYTE,1920,NVIDIA,WINDFORCE 2X,1 x Dual-link DVI-D,28-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,131.064,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,GV-N1070WF2OC-8GD R2,OpenGL 4.5,2-way SLI HB,Dual Slot,GTX 1070,1771.0,1582.0,8008.0,94.0,620.0,"GIGABYTE GeForce GTX 1070 8GB WINDFORCE OC, GV-N1070WF2OC-8GD R2",4.0
MSI,2432,NVIDIA,Double Fans,1 x DL-DVI-D,16-Jan-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 Ti GAMING 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,52.0,695.0,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,4.0
GIGABYTE,2432,NVIDIA,WINDFORCE 2X,1 x Dual-link DVI-D,28-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,131.064,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,GV-N107TWF2-8GD,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1632.0,8008.0,13.0,685.0,GIGABYTE GeForce GTX 1070 Ti DirectX 12 GV-N107TWF2-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,4.0
ZOTAC,2432,NVIDIA,Double Fans,1 x DL-DVI-D,26-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,124.96799999999999,PCI Express 3.0,211.074,7680 x 4320,256-Bit,8GB,GDDR5,ZT-P10710G-10P,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1607.0,8.0,292.0,349.99,ZOTAC GeForce GTX 1070 Ti DirectX 12 ZT-P10710G-10P 8GB 256-Bit GDDR5 PCI Express 3.0 Video Card - Mini,4.0
MSI,1920,NVIDIA,Single Fan,1 x Dual-link DVI-D,6-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,110.99799999999999,PCI Express 3.0 x16,267.97,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 FOUNDERS ED,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1506.0,4004.0,8.0,620.0,MSI GeForce GTX 1070 Founders Edition,5.0
GIGABYTE,1920,NVIDIA,Single Fan,2 x Dual-link DVI-D,22-Oct-20,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,131.064,PCI Express 3.0 x16,168.91,7680 x 4320,256-Bit,8GB,GDDR5,GV-N1070IXOC-8GD,OpenGL 4.5,2-way SLI HB,Dual Slot,GTX 1070,1746.0,1556.0,8008.0,292.0,329.99,GIGABYTE GeForce GTX 1070 DirectX 12 GV-N1070IXOC-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,4.0
ASUS,1920,NVIDIA,Single Fan,1 x Dual-link DVI-D,29-Dec-18,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1070 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,GTX1070-8G,OpenGL 4.5,2-way SLI HB,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,15.0,620.0,"ASUS GeForce GTX 1070 Founders Edition, GTX1070-8G",4.0
ASUS,1920,NVIDIA,Single Fan,DVI-D (dual link),18-Jun-19,DirectX 12,2 x DisplayPort,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,90YV09T4-M0NA00,OpenGL 4.5,2-way SLI HB,Dual Slot,GTX 1070,1721.0,1531.0,8008.0,0.0,620.0,ASUS DUAL-GTX1070-8G graphics card - GF GTX 1070 - 8 GB - 90YV09T4-M0NA00,
EVGA,2432,NVIDIA,Blower,1 x DL-DVI-D,3-Jun-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5670-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1683.0,1607.0,8008.0,11.0,685.0,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5,4.0
EVGA,1920,NVIDIA,Hybrid Cooler,1 x Dual DVI-D,22-Feb-19,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6178-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784.0,1594.0,8008.0,30.0,635.0,"EVGA GeForce GTX 1070 HYBRID GAMING, 08G-P4-6178-KR, 8GB GDDR5, LED, All-In-One Watercooling, DX12 OSD Support (PXOC)",4.0
EVGA,1920,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI-D,22-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6278-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1797.0,1607.0,8008.0,23.0,725.0,"EVGA GeForce GTX 1070 FTW HYBRID GAMING, 08G-P4-6278-KR, 8GB GDDR5, RGB LED, All-In-One Watercooling with 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC)",5.0
EVGA,1920,NVIDIA,Blower Style Cooler,1 x Dual Link DVI-D,13-Jun-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 GAMING,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5170-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,6.0,620.0,"EVGA GeForce GTX 1070 GAMING, 8GB GDDR5, DX12 OSD Support, Graphics Cards (08G-P4-5170-KR)",5.0
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6171-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,7.0,620.0,"EVGA GeForce GTX 1070 GAMING ACX 3.0, 08G-P4-6171-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",5.0
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6274-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683.0,1506.0,8008.0,21.0,625.0,"EVGA GeForce GTX 1070 FTW DT  GAMING ACX 3.0, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, DX12, 08G-P4-6274-KR",4.0
PNY,2432,NVIDIA,Blower Fan,1 x DL-DVI-D,26-Oct-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,125.984,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5,VCGGTX1070T8PB-CG,OpenGL 4.5,SLI HB Bridge Supported,Dual Slot,GTX 1070,1683.0,1607.0,8.0,292.0,349.99,PNY GeForce GTX 1070 Ti DirectX 12 VCGGTX1070T8PB-CG 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,5.0
PNY,2432,NVIDIA,Double Fans,1 x DL-DVI-D,18-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.76,PCI Express 3.0 x16,251.968,7680 x 4320,256-Bit,8GB,GDDR5,VCGGTX1070T8PB-BB,OpenGL 4.5,SLI HB Bridge Supported,Dual Slot,GTX 1070,1683.0,1607.0,8.0,4.0,680.0,PNY GeForce GTX 1070 Ti DirectX 12 VCGGTX1070T8PB-BB 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,4.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,12-May-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,278.892,7680 x 4320,256-Bit,8GB,GDDR5,GeForce GTX 1070 Quick Silver 8G OC,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1797.0,1607.0,8108.0,37.0,620.0,MSI GeForce GTX 1070 DirectX 12 GeForce GTX 1070 Quick Silver 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,5.0
MSI,1920,NVIDIA,Single Fan,1 x DL-DVI-D,22-Oct-20,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,129.032,PCI Express 3.0 x16,175.00599999999997,7680 x 4320,256-Bit,8GB,GDDR5,GTX 1070 AERO ITX 8G OC,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1721.0,1531.0,8008.0,292.0,319.99,MSI GeForce GTX 1070 DirectX 12 GTX 1070 AERO ITX 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,5.0
