Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
NONE,2560,NVIDIA,Double Fans,1 x DL-DVI-D,10/15/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,"1,702.79","EVGA GeForce RTX 2070 Super KO Gaming, 08G-P4-2072-KR, 8GB GDDR6, Dual Fans",
ASUS,2560,NVIDIA,Double Fans,1 x DL-DVI-D,8/29/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,821.08,"ASUS DUAL-RTX2070S-8G-EVO - Graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - HDMI, 3 x DisplayPort",
GIGABYTE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,717.99,"GIGABYTE GeForce RTX 2070 Super GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMING OC-8GC Video Card",
GIGABYTE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,776.99,"GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N207SAORUS-8GC Video Card",
ASUS,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,6/24/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,813.58,"ASUS DUAL-RTX2070S-O8G-EVO - Overclocked Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - HDMI,",
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/15/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,"1,992.79","EVGA 08G-P4-3173-KR GeForce RTX 2070 Super XC ultra gaming, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",
GIGABYTE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,736.99,GIGABYTE GeForce RTX 2070 SUPER DirectX 12 GV-N207SGAMINGOC WHITE-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,733.99,ASUS ROG STRIX GeForce RTX 2070 SUPER Advanced Overclocked 8G GDDR6 HDMI DisplayPort USB Type-C Gaming Graphics Card (ROG-STRIX-RTX2070S-A8G-GAMING),
ASUSTEK,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,6/27/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2080,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,"1,234.48",ASUS ROG Strix RTX 2070 OC 8GB GDDR6 Graphics Card (90YV0C60-M0NM00),
EVGA,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,7/6/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2080,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3178-KR,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,999.99,EVGA GEFORCE RTX 2070 SUPER XC HYBRID GAMING 8GB GDDR6 PCI Express 3.0 1800 MHz,
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/25/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2080,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,853.99,ASUS ROG-STRIX-RTX2070S-O8G-GAMING - OC Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - 2 x HD,
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/25/2020,DirectX 12,3 x DisplayPort,Yes,GeForce RTX 2080,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,844.99,ASUS ROG STRIX GeForce RTX 2070 SUPER DirectX 12 ROG-STRIX-RTX2070S-8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,
ASUS,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/3/2020,DirectX 12,2 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,16.0,769.99,ASUS ROG-STRIX-RTX2070S-O8G-GAMING - OC Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - 2 x HD,
GIGABYTE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,2 x DisplayPort,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,640.99,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card",
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,3/31/2019,DirectX 12,2 x DisplayPort,Yes,GeForce RTX 2070,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1620,14000.0,0.0,"1,039.99",Inno3D RTX 2070 8GB GDDR6 Graphics Card (N20702-08D6-1160VA22),
ASUS,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,8/29/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.30200000000002,PCI Express 3.0,299.72,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2070S-8G-GAMING,OpenGL 4.6,SLI Ready,2.7 slot,RTX 2070,1800,1635,14000.0,0.0,950.88,ASUS ROG STRIX GeForce RTX 2070 SUPER DirectX 12 ROG-STRIX-RTX2070S-8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,
NONE,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,130.30200000000002,PCI Express 3.0,299.72,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.6,SLI Ready,2.7 slot,RTX 2070,0,1635,14000.0,0.0,727.99,ASUS GeForce RTX 2070 Super Overclocked 8G EVO GDDR6 Dual-Fan Edition HDMI DisplayPort Gaming Graphics Card (DUAL-RTX2070S-O8G-EVO),
ASUS,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,9/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.30200000000002,PCI Express 3.0,299.72,7680 x 4320,256-Bit,8GB,GDDR6,90YV0DI1-M0NA00,OpenGL 4.6,SLI Ready,2.7 slot,RTX 2070,1830,1635,14000.0,0.0,943.75,ASUS ROG-STRIX-RTX2070S-A8G-GAMING GeForce RTX 2070 SUPER DirectX 12 90YV0DI1-M0NA00 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,
ASUS,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/20/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,NONE,130.30200000000002,PCI Express 3.0,299.72,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2070S-O8G-GAMING,OpenGL 4.6,SLI Ready,2.7 slot,RTX 2070,0,1635,14000.0,883.0,840.97,ASUS ROG Strix GeForce RTX 2070 SUPER OC 8GB GDDR6 Triple Fans Edition Overclocked Gaming Graphics Card(ROG-STRIX-RTX2070S-O8G-GAMING),
ASUS,2304,NVIDIA,Triple Fans,1 x DL-DVI-D,10/7/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.556,PCI Express 3.0,300.482,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2070-A8G-GAMING,OpenGL 4.5,No,2.5-slot,RTX 2070,1680,1410,14000.0,0.0,599.99,ASUS ROG Strix GeForce RTX 2070 DirectX 12 ROG-STRIX-RTX2070-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
ASUS,2304,NVIDIA,Single Fan,1 x DL-DVI-D,10/7/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2070,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,113.03,PCI Express 3.0,267.716,7680 x 4320,256-Bit,8GB,GDDR6,TURBO-RTX2070-8G,OpenGL 4.5,No,Dual Slot,RTX 2070,1650,1410,14000.0,0.0,539.99,ASUS Turbo GeForce RTX 2070 DirectX 12 TURBO-RTX2070-8G 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,3.0
ASUS,2304,NVIDIA,Double Fans,1 x DL-DVI-D,10/7/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,113.538,PCI Express 3.0,267.462,7680 x 4320,256-Bit,8GB,GDDR6,DUAL-RTX2070-A8G,OpenGL 4.5,No,2.7-slot,RTX 2070,1665,1410,14000.0,0.0,569.99,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-A8G 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,3.0
MSI,2304,NVIDIA,Double Fans,1 x DL-DVI-D,7/6/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,128.016,PCI Express 3.0 x16,226.06,7680 x 4320,256-Bit,8GB,GDDR6,RTX 2070 Ventus 8G,OpenGL 4.5,No,Dual Slot,RTX 2070,1620,1410,14.0,0.0,699.99,MSI GeForce RTX 2070 DirectX 12 RTX 2070 Ventus 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
EVGA,2560,NVIDIA,Double Fans,1 x DL-DVI-D,6/28/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3172-KR,OpenGL 4.5,2-Way SLI,Dual Slot,RTX 2070,1800,1410,14000.0,105.0,559.99,"EVGA GeForce RTX 2070 SUPER XC GAMING, 08G-P4-3172-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",4.0
EVGA,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,6/28/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,136.906,PCI Express 3.0,302.006,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3277-KR,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,1815,1410,14000.0,51.0,599.99,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA GAMING, 08G-P4-3277-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate",5.0
GIGABYTE,2560,NVIDIA,WINDFORCE 3X,1 x DL-DVI-D,2/20/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,114.046,PCI Express 3.0 x16,286.004,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N207SWF3OC-8GD,OpenGL 4.6,2-way NVIDIA NVLINK,2.5 slot,RTX 2070,0,1785,14000.0,3.0,452.99,GIGABYTE GeForce RTX 2070 SUPER DirectX 12 GV-N207SWF3OC-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,2.0
EVGA,2560,NVIDIA,Double Fans,1 x DL-DVI-D,7/15/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3173-KR,OpenGL 4.5,2-Way SLI,2.75 Slot,RTX 2070,0,1785,14000.0,16.0,569.99,"EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING, 08G-P4-3173-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",4.0
EVGA,2560,NVIDIA,Double Fans,1 x DL-DVI-D,7/25/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,GeForce RTX 2070 SUPER,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3071-KR,OpenGL 4.5,2-Way SLI,Dual Slot,RTX 2070,1770,1785,14000.0,0.0,628.92,"EVGA GeForce RTX 2070 SUPER BLACK GAMING, 08G-P4-3071-KR, 8GB GDDR6",
NONE,2560,NVIDIA,Double Fans,1 x DL-DVI-D,10/28/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,GeForce RTX 2070 SUPER,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,Dual Slot,RTX 2070,0,1785,14000.0,1.0,664.72,Gigabyte GeForce RTX 2070 Super Gaming OC 3X RGB 82 mm Triple Fan Graphics Card - 8 GB,
NONE,2560,NVIDIA,Double Fans,1 x DL-DVI-D,10/25/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,GeForce RTX 2070 SUPER,NONE,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,2-Way SLI,Dual Slot,RTX 2070,0,1785,14000.0,0.0,,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-O8G-EVO-V2 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
EVGA,2560,NVIDIA,Double Fans,1 x DL-DVI-D,10/8/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,GeForce RTX 2070 SUPER,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3172-KR,OpenGL 4.5,2-Way SLI,Dual Slot,RTX 2070,1800,1785,14000.0,0.0,"1,199.99","EVGA GeForce RTX 2070 SUPER XC GAMING, 08G-P4-3172-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",
EVGA,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,10/26/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2070 SUPER,GeForce RTX 2070 SUPER,1 x HDMI 2.0b,136.906,PCI Express 3.0,302.006,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3377-KR,OpenGL 4.5,SLI Ready,2.75-Slot,RTX 2070,1815,1785,15500.0,0.0,599.99,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA+ Video Card, OVERCLOCKED, 2.75 Slot Extreme Cool Triple + iCX2, 65C Gaming, RGB, Metal Backplate, 08G-P4-3377-KR, 8GB 15.5 GHz GDDR6",5.0
