Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
MSI,2176,NVIDIA,Double Fans,1 x DVI-D,11/27/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,128.016,PCI Express 3.0 x16,247.90400000000002,7680 x 4320,256-Bit,8GB,GDDR6,RTX 2060 SUPER GAMING X,OpenGL 4.5,No,2.5-slot,RTX 2060,1695,1365,14.0,88.0,669.99,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,4.0
EVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,1/16/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2061-KR,OpenGL 4.5,No,2.75 slot,RTX 2060,1680,1365,14000.0,2.0,417.96,"EVGA GeForce RTX 2060 XC BLACK GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2061-KR",5.0
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,8/18/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,267.97,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2067-KR,OpenGL 4.5,No,Dual Slot,RTX 2060,1755,1365,14000.0,486.0,409.45,"EVGA GeForce RTX 2060 SC Ultra GAMING, 06G-P4-2067-KR, 6GB GDDR6, Dual HDB Fans",
GIGABYTE,1920,NVIDIA,WINDFORCE 2X,1 x Dual-Link DVI-D,8/23/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,121.92,PCI Express 3.0 x16,225.55200000000002,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060OC-6GD ver 2.0,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1755,14000.0,36.0,425.69,"GIGABYTE Geforce RTX 2060 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060OC-6GD Video Card",4.0
GIGABYTE,2176,NVIDIA,WINDFORCE STACK,1 x Dual-Link DVI-D,10/28/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,3 x HDMI 2.0b,134.366,PCI Express 3.0 x16,290.068,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N206SAORUS-8GC,OpenGL 4.5,No,Triple Slot,RTX 2060,0,1845,14000.0,247.0,773.99,"GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N206SAORUS-8GC Video Card",4.0
GIGABYTE,1920,NVIDIA,WINDFORCE 3X,1 x Dual-Link DVI-D,10/28/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,116.33200000000001,PCI Express 3.0 x16,280.416,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060GAMINGOC PRO-6GD,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1830,14000.0,247.0,579.99,"GIGABYTE GeForce RTX 2060 GAMING OC PRO 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060GAMINGOC PRO-6GD Video Card",5.0
EVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,8/12/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2063-KR,OpenGL 4.6,No,2.75 Slot,RTX 2060,1755,1830,14000.0,9.0,499.99,"EVGA GeForce RTX 2060 XC GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2063-KR",5.0
ASUS,1920,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,6/4/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,132.08,PCI Express 3.0,299.974,7680 x 4320,192-Bit,6GB,GDDR6,ROG-STRIX-RTX2060-O6G-EVO-GAMING,OpenGL 4.6,No,2.5-slot,RTX 2060,1860,1365,14000.0,36.0,644.99,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-O6G-EVO-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
ASUS,1920,NVIDIA,Double Fans,1 x DVI-D,10/6/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,121.92,PCI Express 3.0,198.12,7680 x 4320,192-Bit,6GB,GDDR6,DUAL-RTX2060-O6G-MINI,OpenGL 4.6,No,Dual Slot,RTX 2060,1755,1365,14000.0,36.0,359.22,ASUS Dual GeForce RTX 2060 DirectX 12 DUAL-RTX2060-O6G-MINI 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
GIGABYTE,1920,NVIDIA,Triple Fans,1 x DVI-D,10/14/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,121.92,PCI Express 3.0 x16,198.12,7680x4320@60Hz,192-Bit,6GB,GDDR6,GV-N2060GAMINGOC PRO-6GD Ver 2.0,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1830,14000.0,36.0,579.99,GIGABYTE GeForce RTX 2060 DirectX 12 GV-N2060GAMINGOC PRO-6GD Ver 2.0 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,5.0
ASUS,2176,NVIDIA,Triple Fans,1 x DVI-D,10/9/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.556,PCI Express 3.0,300.482,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2060S-O8G-EVO-V2-GAMING,OpenGL 4.6,No,2.5 slot,RTX 2060,1860,1470,14000.0,36.0,624.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-O8G-EVO-V2-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,3.0
ASUS,2176,NVIDIA,Triple Fans,1 x DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.556,PCI Express 3.0,300.482,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2060S-A8G-EVO-V2-GAMING,OpenGL 4.6,No,2.5 slot,RTX 2060,1710,1470,14000.0,16.0,674.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-A8G-EVO-V2-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
ASUS,1920,NVIDIA,Single Fan,1 x DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,113.03,PCI Express 3.0,268.986,7680 x 4320,192-Bit,6GB,GDDR6,TURBO-RTX2060-6G,OpenGL 4.5,No,Dual Slot,RTX 2060,1710,1365,14000.0,883.0,499.99,ASUS Turbo GeForce RTX 2060 DirectX 12 TURBO-RTX2060-6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
ASUS,2176,NVIDIA,Triple Fans,1 x DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.556,PCI Express 3.0,300.482,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2060S-A8G-EVO-GAMING,OpenGL 4.6,No,2.5-slot,RTX 2060,1710,1365,14000.0,16.0,604.99,Asus ROG Strix ROG-STRIX-RTX2060S-A8G-EVO-GAMING GeForce RTX 2060 SUPER Graphic Card - 8GB GDDR6,4.0
ASUS,1920,NVIDIA,Triple Fans,1 x DVI-D,10/19/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,132.08,PCI Express 3.0,299.974,7680 x 4320,192-Bit,6GB,GDDR6,ROG-STRIX-RTX2060-A6G-GAMING,OpenGL 4.6,No,2.5-slot,RTX 2060,1740,1395,14000.0,36.0,599.99,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-A6G-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
GIGABYTE,2176,NVIDIA,WINDFORCE 2X,1 x DVI-D,10/16/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.904,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N206SWF2OC-8GD,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1680,14000.0,36.0,559.99,"GIGABYTE GeForce RTX 2060 Super WINDFORCE OC 8G Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SWF2OC-8GD Video Card",4.0
GIGABYTE,2176,NVIDIA,WINDFORCE 3X,1 x DVI-D,10/28/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,116.33200000000001,PCI Express 3.0 x16,280.416,7680x4320@60Hz,256-Bit,8GB,GDDR6,GV-N206SGAMING OC-8GD v2.0,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1710,14000.0,247.0,764.99,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SGAMING OC-8GD v2.0 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,4.0
ASUS,2176,NVIDIA,Triple Fans,1 x DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.556,PCI Express 3.0,300.482,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2060S-A8G-GAMING,OpenGL 4.6,No,2.5 slot,RTX 2060,1710,1500,14000.0,16.0,674.99,ASUS ROG STRIX GeForce RTX 2060 SUPER DirectX 12 ROG-STRIX-RTX2060S-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,5.0
GIGABYTE,2176,NVIDIA,WINDFORCE 3X,1 x DVI-D,10/14/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,116.33200000000001,PCI Express 3.0 x16,280.416,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N206SGAMINGOC WHITE-8GD REV2.0,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1710,14000.0,36.0,599.99,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SGAMINGOC WHITE-8GD REV2.0 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,5.0
ASUS,2176,NVIDIA,WINDFORCE 3X,1 x DVI-D,9/24/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,NONE,116.33200000000001,PCI Express 3.0 x16,280.416,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,NONE,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1710,14000.0,0.0,494.06,Asus GeForce RTX 2060 Turbo 6GB GDDR6 Graphics Card,
GIGABYTE,1920,NVIDIA,WINDFORCE 3X,1 x DVI-D,5/18/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060WF2OC-6GD R2,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1770,14000.0,0.0,404.48,GIGABYTE GeForce RTX 2060 DirectX 12 GV-N2060WF2OC-6GD R2 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,
ASUS,1920,NVIDIA,Double Fans,1 x DL-DVI-D,10/28/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,124.96799999999999,PCI Express 3.0,203.96200000000002,7680 x 4320,192-Bit,6GB,GDDR6,TUF-RTX2060-O6G-GAMING,OpenGL 4.6,No,2.3-slot,RTX 2060,1740,1395,14000.0,883.0,459.54,ASUS TUF Gaming GeForce RTX 2060 OC Edition 6GB GDDR6 VR Ready HDMI 2.0b DP 1.4 Auto Extreme Graphics Card (TUF-RTX2060-O6G-GAMING),4.0
ASUS,2176,NVIDIA,Triple Fans,1 x DL-DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,129.54,PCI Express 3.0,299.72,7680 x 4320,256-Bit,8GB,GDDR6,ROG-STRIX-RTX2060S-O8G-GAMING,OpenGL 4.5,No,2.5 slot,RTX 2060,0,1395,14000.0,883.0,549.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-O8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,4.0
ZOTAC,1920,NVIDIA,Double Fans,1 x DL-DVI-D,9/29/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,119.38,PCI Express 3.0,210.82,7680 x 4320,192-Bit,6GB,GDDR6,ZT-T20600H-10M,OpenGL 4.5,No,Dual Slot,RTX 2060,1680,1395,14.0,247.0,379.9,"ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M",4.0
GIGABYTE,1920,NVIDIA,Single Fan,1 x DL-DVI-D,10/27/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,121.412,PCI Express 3.0 x16,169.926,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060IXOC-6GD,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1695,14000.0,36.0,499.99,"GIGABYTE Geforce RTX 2060 MINI ITX OC 6G Graphics Card, Mini ITX Form Factor, 6GB 192-Bit GDDR6, GV-N2060IXOC-6GD Video Card",4.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,3/27/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,129.032,PCI Express 3.0 x16,246.888,7680 x 4320,192-Bit,6GB,GDDR6,RTX 2060 GAMING Z 6G,OpenGL 4.5,No,Dual Slot,RTX 2060,1830,1695,14.0,0.0,499.99,MSI GeForce RTX 2060 DirectX 12 RTX 2060 GAMING Z 6G 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
ASUS,2176,NVIDIA,Double Fans,1 x DL-DVI-D,10/28/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,118.11,PCI Express 3.0,266.954,7680 x 4320,256-Bit,8GB,GDDR6,DUAL-RTX2060S-O8G-EVO,OpenGL 4.5,No,2.7 slot,RTX 2060,1725,1500,14000.0,883.0,599.99,ASUS GeForce RTX 2060 SUPER Overclocked 8G EVO GDDR6 Dual-Fan Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060S-O8G-EVO),5.0
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,3/10/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,129.032,PCI Express 3.0 x16,246.888,7680 x 4320,192-Bit,6GB,GDDR6,RTX 2060 GAMING 6G,OpenGL 4.5,No,2.7 slot,RTX 2060,1680,1500,14.0,0.0,729.99,MSI GeForce RTX 2060 DirectX 12 RTX 2060 GAMING 6G 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,10/9/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,129.032,PCI Express 3.0 x16,246.888,7680 x 4320,192-Bit,6GB,GDDR6,RTX 2060 GAMING Z 6G,OpenGL 4.5,No,2.7 slot,RTX 2060,1830,1500,14.0,0.0,519.99,MSI GeForce RTX 2060 DirectX 12 RTX 2060 GAMING Z 6G 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
MSI,2176,NVIDIA,Double Fans,1 x DL-DVI-D,10/24/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,128.016,PCI Express 3.0 x16,247.90400000000002,7680 x 4320,256-Bit,8GB,GDDR6,RTX 2060 SUPER GAMING X,OpenGL 4.5,No,2.7 slot,RTX 2060,1695,1500,14.0,0.0,655.99,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
NONE,2176,NVIDIA,Double Fans,1 x DL-DVI-D,10/19/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,NONE,128.016,PCI Express 3.0 x16,247.90400000000002,7680 x 4320,256-Bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.7 slot,RTX 2060,0,1500,14.0,0.0,469.99,MSI GeForce RTX 2060 DirectX 12 RTX 2060 VENTUS XS C 6G OCV1 192-Bit GDDR6 PCI Express 3.0 x16  Video Card,
GIGABYTE,2176,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,10/21/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.904,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N206SWF2-8GD,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1650,14000.0,36.0,599.99,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SWF2-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,5.0
GIGABYTE,1920,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,10/10/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060WF2OC-6GD,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1770,14000.0,36.0,599.99,"GIGABYTE GeForce RTX 2060 WINDFORCE OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060WF2OC-6GD Video Card",4.0
NONE,1920,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,6/12/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1770,14000.0,0.0,367,MSI G2060VXS6C RTX 2060 VENTUS XS 6G OC,
