,brand,model,product_name,price,rating,shipping,url
0,PowerColor,RX Vega 64,PowerColor Radeon RX VEGA 64 DirectX 12 AXRX VEGA 64 8GBHBM2-3DH 8GB 2048-Bit HBM2 PCI Express 3.0 CrossFireX Support ATX Video Card Fan Cooled (Black),$610.00 –,4,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-vega-64-axrx-vega-64-8gbhbm2-3dh/p/N82E16814131728?Description=RX
1,XFX,RX Vega 64,XFX Radeon RX VEGA 64 DirectX 12 RX-VEGMTSFX6 8GB 2048-Bit HBM2 PCI Express 3.0 CrossFireX Support Video Card Air Cooler (Silver Design),$630.00 –,3,Free Shipping,https://www.newegg.com/xfx-radeon-rx-vega-64-rx-vegmtsfx6/p/N82E16814150807?Description=RX
