,brand,model,product_name,price,rating,shipping,url
10,PNY,GTX 980,PNY VCGGTX780T3XPB-OC G-SYNC Support GeForce GTX 780 Ti 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,$395.00 –,5,$13.50 Shipping,https://www.newegg.com/pny-geforce-gtx-780-ti-vcggtx780t3xpb-oc/p/N82E16814133526?Description=GTX
11,PNY,GTX 980,"PNY GeForce GTX 980 4GB CG EDITION, VCGGTX9804XPB-CG",$465.00 –,4,Free Shipping,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-cg/p/N82E16814133563?Description=GTX
12,PNY,GTX 980,"PNY GeForce GTX 980 4GB XLR8 OC EDITION, VCGGTX9804XPB-XP-OC",$499.99 –,4,$4.69 Shipping,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-xp-oc/p/N82E16814133580?Description=GTX
13,PNY,GTX 980,PNY GeForce GTX 980 RGMGTX98N3H4GM-KTM 4GB GDDR5 Video Card,$389.00 –,5,Free Shipping,https://www.newegg.com/pny-geforce-gtx-980-rgmgtx98n3h4gm-ktm/p/N82E16814133686?Description=GTX
14,ZOTAC,GTX 980,"ZOTAC GeForce GTX 980 4GB, ZT-90204-10P",$475.00 –,4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-980-zt-90204-10p/p/N82E16814500361?Description=GTX
15,ZOTAC,GTX 980,"ZOTAC GeForce GTX 980 Ti 6GB, ZT-90501-10P",$574.00 –,4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-980-ti-zt-90501-10p/p/N82E16814500376?Description=GTX
16,MSI,GTX 980,MSI GeForce GTX 980 GAMING 4G,$499.00 (1 Offers)–,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-gaming-4g/p/N82E16814127834?Description=GTX
17,MSI,GTX 980,MSI GeForce GTX 980 DirectX 12 GTX 980 GAMING 4G LE 4GB 256-Bit GDDR5 HDCP Ready SLI Support ATX Video Card,$499.00 –,4,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-gaming-4g-le/p/N82E16814127840?Description=GTX
18,MSI,GTX 980,MSI GeForce GTX 980 Ti DirectX 12 GTX 980Ti 6GD5 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX Video Card,$530.00 –,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-6gd5/p/N82E16814127871?Description=GTX
19,MSI,GTX 980,MSI GeForce GTX 980 Ti GAMING 6G,$559.00 –,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-gaming-6g/p/N82E16814127889?Description=GTX
20,MSI,GTX 980,MSI GeForce GTX 980 4GD5T OC,$499.00 –,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-4gd5t-oc/p/N82E16814127901?Description=GTX
21,MSI,GTX 980,MSI GeForce GTX 980 Ti GAMING 6G,$420.00 –,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-ti-vdgtx980tigm6g/p/N82E16814127978?Description=GTX
22,ASUS,GTX 980,ASUS GeForce GTX 980 Ti STRIX-GTX980TI-DC3-6GD5-GAMING 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$309.99 –,4,$75.00 Shipping,https://www.newegg.com/asus-geforce-gtx-980-ti-strix-gtx980ti-dc3-6gd5-gaming/p/N82E16814121979?Description=GTX
23,ASUS,GTX 980,ASUS GeForce GTX 980 STRIX-GTX980-DC2OC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$449.00 (2 Offers)–,,$13.50 Shipping,https://www.newegg.com/asus-geforce-gtx-980-strix-gtx980-dc2oc-4gd5/p/N82E16814121992?Description=GTX
24,GIGABYTE,GTX 980,"GIGABYTE GeForce GTX 980 4GB G1 GAMING OC EDITION, GV-N980G1 GAMING-4GD",$510.00 –,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-980-gv-n980g1-gaming-4gd/p/N82E16814125682?Description=GTX
25,GIGABYTE,GTX 980,"GIGABYTE GeForce GTX 980 4GB WINDFORCE 3X OC EDITION, GV-N980WF3OC-4GD",$510.00 –,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-980-gv-n980wf3oc-4gd/p/N82E16814125696?Description=GTX
26,GIGABYTE,GTX 980,GIGABYTE GV-N980G1 GAMING-4GD GeForce GTX 980 4GB 256-Bit GDDR5 PCI Express 3.0 SLI Support G-SYNC Support Video Card Certified Refurbished,$475.00 –,4,$13.50 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-980-gv-n980g1-gaming-4gd/p/N82E16814125790?Description=GTX
27,GIGABYTE,GTX 980,GIGABYTE GeForce GTX 980 Ti GV-N98TG1 6GD G1b GAMING OC Edition - Certified Refurbished,$485.00 (2 Offers)–,4,$13.50 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-980-ti-gv-n98tg1-gaming-6gd/p/N82E16814125832?Description=GTX
28,EVGA,GTX 980,"EVGA GeForce GTX 980 Ti 06G-P4-4995-KR 6GB SC+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",$525.00 (1 Offers)–,4,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-ti-06g-p4-4995-kr/p/N82E16814487142?Description=GTX
29,EVGA,GTX 980,"EVGA GeForce GTX 980 Ti 06G-P4-1996-KR 6GB HYBRID GAMING, ""All in One"" No Hassle Water Cooling, Just Plug and Play Graphics Card",$599.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-ti-hybrid-06g-p4-1996-kr/p/N82E16814487144?Description=GTX
30,ASUS,GTX 980,ASUS GeForce GTX 980 STRIX-GTX980-DC2OC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$199.99 –,4,$75.00 Shipping,https://www.newegg.com/asus-geforce-gtx-980-strix-gtx980-dc2oc-4gd5/p/N82E16814121905?Description=GTX
31,ASUS,GTX 980,ASUS ROG GeForce GTX 980 MATRIX-GTX980-P-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Gaming Video Card,$249.99 –,4,$105.00 Shipping,https://www.newegg.com/asus-geforce-gtx-980-matrix-gtx980-p-4gd5/p/N82E16814121908?Description=GTX
32,ASUS,GTX 980,ASUS GeForce GTX 980 Ti STRIX-GTX980TI-DC3OC-6GD5-GAMING 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$309.99 –,4,$75.00 Shipping,https://www.newegg.com/asus-geforce-gtx-980-ti-strix-gtx980ti-dc3oc-6gd5-gaming/p/N82E16814121972?Description=GTX
33,MSI,GTX 980,MSI GeForce GTX 980 Ti DirectX 12 GTX 980Ti 6GD5 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX Video Card,$420.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-6gd5/p/N82E16814137193?Description=GTX
34,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-2982-KR 4GB SC GAMING, Silent Cooling Graphics Card",$480.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2982-kr/p/N82E16814487068?Description=GTX
35,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-2983-KR 4GB SC GAMING w/ACX 2.0, 26% Cooler and 36% Quieter Cooling Graphics Card",$475.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2983-kr/p/N82E16814487079?Description=GTX
36,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-5988-KR 4GB K|NGP|N GAMING w/ACX 2.0+, Whisper Silent w/ Multi-Color LED Cooler, Customized Overclocking Graphics Card",$539.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-5988-kr/p/N82E16814487099?Description=GTX
37,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-1989-KR 4GB HYBRID GAMING, ""All in One"" No Hassle Water Cooling, Just Plug and Play Graphics Card",$439.00 –,4,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-hybrid-04g-p4-1989-kr/p/N82E16814487131?Description=GTX
38,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-1980-KR 4GB GAMING, Silent Cooling Graphics Card",$460.00 –,3,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-1980-kr/p/N82E16814487135?Description=GTX
39,MSI,GTX 980,MSI GeForce GTX 980 Ti DirectX 12 GTX 980TI 6GD5T 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX Video Card,$465.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-6gd5t/p/N82E16814137154?Description=GTX
40,MSI,GTX 980,MSI GeForce GTX 980 DirectX 12 GTX 980 GAMING 4G 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support G-SYNC Support Video Card,$380.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-gaming-4g/p/N82E16814137192?Description=GTX
41,Corn,GTX 980,"CORN GTX 980 256-Bit 4GB GDDR5 Graphic Card with three fans 1792 CUDASVideo Card GPU PCI Express 3.0 3×DP/1×DVI-D/1×HDMI,Play for LOL,DOTA,COD,War Thunder etc.",$324.99 –,,Free Shipping,https://www.newegg.com/p/1FT-0040-00027?Description=GTX
42,EVGA,GTX 980,EVGA Nvidia Geforce GTX 980 4GB GDDR5 (04G-P4-2980-KR) Graphics Video Card GPU,$385.00 –,5,Free Shipping,https://www.newegg.com/p/1FT-001K-003M5?Description=GTX
43,EVGA,GTX 980,EVGA GeForce GTX 980 Ti SC GAMING ACX 2.0 6GB Graphics Card 06G-P4-4995-KR,$399.00 –,,Free Shipping,https://www.newegg.com/p/1FT-001K-006G4?Description=GTX
44,EVGA,GTX 980,"EVGA GeForce GTX 980 Ti 06G-P4-4996-KR 6GB FTW GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",$480.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-ti-06g-p4-4996-kr/p/1FT-001K-006H6?Description=GTX
45,EVGA,GTX 980,EVGA GeForce GTX 980 04G-P4-1980-KR 4GB 256-Bit GDDR5 PCI Express 3.0 Graphics Card,$395.00 –,,$13.50 Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-1980-kr/p/1FT-001K-00723?Description=GTX
46,EVGA,GTX 980,EVGA GeForce GTX 980 Ti VR Edition DirectX 12 GTX 980Ti 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX Video Card,$459.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-ti-06g-p4-3998-rx/p/1FT-001K-00745?Description=GTX
47,EVGA,GTX 980,USE.D 4GB EVGA 04G-P4-2983-KR GeForce GTX 980 SC Acx 2.0 DVI 3x DP HDMI PCI-E,$299.99 –,,Special Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2983-kr/p/1FT-001K-00749?Description=GTX
48,ASUS,GTX 980,ASUS ROG GeForce GTX 980 MATRIX-GTX980-P-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Gaming Video Card,$575.00 –,,$13.50 Shipping,https://www.newegg.com/asus-geforce-gtx-980-matrix-gtx980-p-4gd5/p/1FT-000Y-001M7?Description=GTX
49,ASUS,GTX 980,ASUS GeForce GTX 980 Ti STRIX-GTX980TI-DC3-6GD5-GAMING 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$575.00 –,,$13.50 Shipping,https://www.newegg.com/asus-geforce-gtx-980-ti-strix-gtx980ti-dc3-6gd5-gaming/p/1FT-000Y-004G6?Description=GTX
50,EVGA,GTX 980,"EVGA GeForce GTX 980 4GB 04G-P4-1980-KR GAMING, Silent Cooling Video Graphics Card",$589.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-1980-kr/p/1FT-001K-00053?Description=GTX
51,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-2983-KR 4GB SC GAMING w/ACX 2.0, 26% Cooler and 36% Quieter Cooling Graphics Card",$385.00 (2 Offers)–,,$13.50 Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2983-kr/p/1FT-001K-00341?Description=GTX
52,EVGA,GTX 980,"EVGA GeForce GTX 980 Ti 06G-P4-4995-KR 6GB SC+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",$445.00 –,,Free Shipping,https://www.newegg.com/p/1FT-001K-00342?Description=GTX
53,EVGA,GTX 980,"EVGA GeForce GTX 980 04G-P4-2982-KR 4GB SC GAMING, Silent Cooling Graphics Card",$389.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2982-kr/p/1FT-001K-003E2?Description=GTX
54,PNY,GTX 980,PNY GeForce GTX 980 4GB GDDR5 PCIe 3.0,$385.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-cg/p/1FT-000P-000R3?Description=GTX
55,PNY,GTX 980,PNY VCGGTX660TXPB G-SYNC Support GeForce GTX 660 Ti 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$225.00 –,,$13.50 Shipping,https://www.newegg.com/pny-geforce-gtx-660-ti-vcggtx660txpb/p/1FT-000P-000R8?Description=GTX
