,brand,model,product_name,price,rating,shipping,url
10,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC ULTRA GAMING GDDR6, 04G-P4-1257-KR, 4GB GDDR6, Dual Fan, Metal Backplate",$194.30 (9 Offers)–,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1650-super-04g-p4-1257-kr/p/N82E16814487496?Description=GTX
11,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1656WF2OC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,$189.69 (8 Offers)–,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1656wf2oc-4gd/p/N82E16814932286?Description=GTX
12,ASUS,GTX 1650,ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),$178.47 (6 Offers)–,4,$12.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-ph-gtx1650-o4g/p/N82E16814126322?Description=GTX
13,GIGABYTE,GTX 1650,"GIGABYTE GeForce GTX 1650 SUPER WINDFORCE OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR6, GV-N165SWF2OC-4GD Video Card",$309.99 (3 Offers)–,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-super-gv-n165swf2oc-4gd/p/N82E16814932231?Description=GTX
14,ASUS,GTX 1650,ASUS Dual GeForce GTX 1650 DUAL-GTX1650-O4GD6-MINI 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$154.99 (7 Offers)–,,$3.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-dual-gtx1650-o4gd6-mini/p/N82E16814126451?Description=GTX
15,ASUS,GTX 1650,ASUS Phoenix GeForce GTX 1650 PH-GTX1650-O4GD6 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$149.99 (2 Offers)–,5,$3.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-ph-gtx1650-o4gd6/p/N82E16814126446?Description=GTX
16,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 AERO ITX OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready ITX Video Card,$172.44 (3 Offers)–,5,$12.99 Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-aero-itx-oc/p/N82E16814137530?Description=GTX
17,ZOTAC,GTX 1650,"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR6 128-bit Gaming Graphics Card, Super Compact, ZT-T16520F-10L",$228.99 (3 Offers)–,5,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1650-zt-t16520f-10l/p/N82E16814500494?Description=GTX
18,ASUS,GTX 1650,ASUS GeForce GTX 1650 Overclocked 4GB Dual-fan Edition HDMI DP 1.4 DVI Graphics Card (DUAL-GTX1650-O4G),$319.99 –,5,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1650-dual-gtx1650-o4g/p/N82E16814126321?Description=GTX
19,MSI,GTX 1650,MSI GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super Ventus XS OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$244.85 (4 Offers)–,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-super-gtx-1650-super-ventus-xs-oc/p/N82E16814137485?Description=GTX
20,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$222.22 (2 Offers)–,4,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-ventus-xs-4g-oc/p/N82E16814137540?Description=GTX
21,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$173.47 (3 Offers)–,4,$12.99 Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-ventus-xs-4g-oc/p/N82E16814137415?Description=GTX
22,MSI,GTX 1650,MSI GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super AERO ITX OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready ITX Video Card,$256.85 –,4,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-super-gtx-1650-super-aero-itx-oc/p/N82E16814137486?Description=GTX
23,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1656OC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 mini-ITX Video Card,$223.69 (3 Offers)–,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1656oc-4gd/p/N82E16814932287?Description=GTX
24,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC ULTRA GAMING, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",$454.99 –,4,Special Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1057-kr/p/N82E16814487449?Description=GTX
25,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC GAMING Video Card, 04G-P4-1153-KR, 4GB GDDR5",$198.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1153-kr/p/N82E16814487444?Description=GTX
26,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 4GT LP OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Low Profile Video Card,$186.99 (6 Offers)–,4,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-4gt-lp-oc/p/N82E16814137480?Description=GTX
27,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 4GT LP OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$249.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-4gt-lp-oc/p/27N-0023-001A3?Description=GTX
28,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SOC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card,$159.99 (4 Offers)–,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-super-gv-n165soc-4gd/p/N82E16814932232?Description=GTX
29,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1650OC-4GL 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Low Profile Video Card,$159.99 –,5,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650oc-4gl/p/N82E16814932241?Description=GTX
30,GIGABYTE,GTX 1650,"GIGABYTE GeForce GTX 1650 MINI ITX OC 4G Graphics Card, Mini ITX Form Factor, 4GB 128-Bit GDDR5, GV-N1650IXOC-4GD Video Card",$149.99 (2 Offers)–,4,$8.99 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650ixoc-4gd/p/N82E16814932151?Description=GTX
31,ZOTAC,GTX 1650,ZOTAC GeForce GTX 1650 SUPER DirectX 12.1 ZT-T16510F-10L 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$182.77 (4 Offers)–,5,$12.99 Shipping,https://www.newegg.com/zotac-geforce-gtx-1650-super-zt-t16510f-10l/p/N82E16814500485?Description=GTX
32,ZOTAC,GTX 1650,"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR5 128-bit Gaming Graphics Card, Super Compact, ZT-T16500F-10L",$299.99 –,5,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1650-zt-t16500f-10l/p/N82E16814500468?Description=GTX
33,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 Ventus XS OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$173.77 –,5,$12.99 Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-ventus-xs-oc/p/N82E16814137529?Description=GTX
34,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 AERO ITX 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$309.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-aero-itx-4g-oc/p/N82E16814137416?Description=GTX
35,ASUS,GTX 1650,ASUS Phoenix GeForce GTX 1650 PH-GTX1650-O4GD6-P 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$216.82 –,,$7.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-ph-gtx1650-o4gd6-p/p/N82E16814126449?Description=GTX
36,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra GAMING Video Card, 04G-P4-1157-KR, 4GB GDDR5",$280.38 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1157-kr/p/N82E16814487445?Description=GTX
37,ASUS,GTX 1650,ASUS ROG Strix GeForce GTX 1650 Advanced Overclocked 4GB Edition HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1650-A4G-GAMING),$255.44 (2 Offers)–,,$25.00 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-rog-strix-gtx1650-a4g-gaming/p/N82E16814126319?Description=GTX
38,ASUS,GTX 1650,ASUS ROG Strix GeForce GTX 1650 4GB Edition HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1650-4G-GAMING),$253.84 –,,$31.00 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-rog-strix-gtx1650-4g-gaming/p/N82E16814126320?Description=GTX
39,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 G165D6GX 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$188.22 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-g165d6gx/p/N82E16814137576?Description=GTX
40,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$399.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-ventus-xs-4g-oc/p/1FT-0009-004F1?Description=GTX
41,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Black GAMING Video Card, 4GB GDDR5 04G-P4-1151-KR",$248.99 –,5,$2.06 Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1151-kr/p/1FT-001K-004V9?Description=GTX
42,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 GAMING X 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$218.79 (2 Offers)–,,Free Shipping,https://www.newegg.com/msi-nvidia-geforce-gtx-1650-geforce-gtx-1650-d6-gaming/p/1FT-0009-004M3?Description=GTX
43,MSI,GTX 1650,MSI Gaming GeForce GTX 1650 128-Bit HDMI/DP 4GB GDRR5 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1650 Gaming X 4G),$372.79 –,,Free Shipping,https://www.newegg.com/p/2YM-005R-00017?Description=GTX
44,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$229.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-gaming-x-4g/p/1FT-0009-004E4?Description=GTX
45,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$233.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-gaming-x-4g/p/1FT-0009-004T9?Description=GTX
46,PNY,GTX 1650,"PNY GeForce GTX 1650 SUPER Single Fan - Graphics card - GF GTX 1650 SUPER - 4 GB GDDR6 - PCIe 3.0 x16 - DVI, HDMI, Displ",$264.74 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/1FT-000P-003S0?Description=GTX
47,MSI,GTX 1650,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 VENTUS XS OCV1 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$171.49 (3 Offers)–,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-ventus-xs-ocv1/p/N82E16814137593?Description=GTX
48,MSI,GTX 1650,MSI GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super Gaming X 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$259.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-super-gtx-1650-super-gaming-x/p/1FT-0009-004E7?Description=GTX
49,GIGABYTE,GTX 1650,"GIGABYTE GeForce GTX 1650 OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650OC-4GD Video Card",$209.00 –,,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650oc-4gd/p/1FT-000A-000W2?Description=GTX
50,MSI,GTX 1650,"MSI GeForce GTX 1650 D6 GAMING Graphics Card, GDDR6, PCI-E x16, No SLI, 4K HDR",$222.22 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-gaming-x/p/1FT-0009-004M4?Description=GTX
51,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",$531.64 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00080?Description=GTX
52,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",$493.24 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-000A2?Description=GTX
53,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",$643.96 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00071?Description=GTX
54,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",$574.84 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00092?Description=GTX
55,ASUS,GTX 1650,Strix GTX 1650 OC Edition 4GB GDDR6,$302.01 –,,$37.00 Shipping,https://www.newegg.com/p/1FT-000Y-004S7?Description=GTX
56,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",$581.79 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00010?Description=GTX
57,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",$503.51 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-000C0?Description=GTX
58,MSI,GTX 1650,"MSI GeForce GTX 1650 D6 VENTUS XS OCV1 Graphics Card, PCI-E, VR & 4K HDR Ready Video Card",$214.99 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-004U7?Description=GTX
59,EVGA,GTX 1650,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",$219.51 (3 Offers)–,,Free Shipping,https://www.newegg.com/p/231-00BC-000U5?Description=GTX
60,ASUS,GTX 1650,ASUS Dual GeForce GTX 1650 4GB GDDR5 Video Graphics Card,$187.64 (6 Offers)–,,Free Shipping,https://www.newegg.com/p/1FT-000Y-002S4?Description=GTX
61,MSI,GTX 1650,MSI GeForce GTX 1650 Super Aero ITX OC Graphics Card - 4 GB,$260.74 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-004J2?Description=GTX
62,EVGA,GTX 1650,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",$269.99 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00076?Description=GTX
63,MSI,GTX 1650,MSI Gaming GeForce GTX 1650 Gaming X 4G 128-Bit HDMI/DP 4GB GDRR5 Graphics Card - refurbishe.d,$219.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-gaming-x-4g/p/1FT-0009-004M6?Description=GTX
64,EVGA,GTX 1650,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",$447.65 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-000B6?Description=GTX
65,MSI,GTX 1650,MSI G16504TPC VCX GeForce GTX 1650 4GT LP 4 GB GDDR5 128B PCIE HDMI DL-DVI-D Graphics Cards,$188.28 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-004B7?Description=GTX
66,MSI,GTX 1650,MSI G16504TPC  VCX G16504TPC GeForce GTX 1650 4GT LP 4GB GDDR5 128B PCIE HDMI DL-DVI-D,$187.00 –,,Free Shipping,https://www.newegg.com/p/0ZK-004P-001F4?Description=GTX
67,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",$670.79 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00011?Description=GTX
68,MSI,GTX 1650,"MSI G1650VXS4C GeForce GTX 1650 Vetus XS OC 4GB Video Card, Black",$187.26 –,,$23.50 Shipping,https://www.newegg.com/p/1DW-000Y-00086?Description=GTX
69,MSI,GTX 1650,MSI GeForce GTX 1650 Aero ITX 4GB GDDR5 Graphics Card,$226.74 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-003Y8?Description=GTX
70,EVGA,GTX 1650,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",$635.81 –,,Free Shipping,https://www.newegg.com/p/0VE-01PT-000B1?Description=GTX
71,EVGA,GTX 1650,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",$259.99 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00098?Description=GTX
72,PNY,GTX 1650,PNY GeForce GTX 1650 4GB XLR8 Gaming Overclocked Edition Graphics Card,$231.47 –,,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1650-vcg16504sfppb-o/p/1FT-000P-003R8?Description=GTX
73,EVGA,GTX 1650,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",$219.51 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/0VE-01PT-00012?Description=GTX
74,ASUS,GTX 1650,ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),$289.99 –,,Free Shipping,https://www.newegg.com/p/1FT-000Y-004X3?Description=GTX
75,ASUS,GTX 1650,ASUS GeForce GTX 1650 SUPER Overclocked 4GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1650S-O4G),$328.99 –,,Free Shipping,https://www.newegg.com/p/1FT-000Y-004V8?Description=GTX
76,MSI,GTX 1650,MSI GeForce GTX 1650 SUPER DirectX 12 G165SVXSC 4GB 128-Bit GDDR6 Video Card,$193.04 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-super-g165svxsc/p/N82E16814137585?Description=GTX
77,MSI,GTX 1650,MSI Gaming GeForce GTX 1650 Gaming X 4G 128-Bit HDMI/DP 4GB GDRR5 Graphics Card - refurbishe.d,$219.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-gaming-x-4g/p/1FT-0009-004M7?Description=GTX
78,ASUS,GTX 1650,ASUS TUF Gaming GeForce GTX 1650 TUF-GTX1650-O4GD6-P-GAMING 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$302.99 –,,Free Shipping,https://www.newegg.com/p/1FT-000Y-004W3?Description=GTX
79,EVGA,GTX 1650,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",$249.99 –,,$2.06 Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1157-kr/p/1FT-001K-004W4?Description=GTX
80,PNY,GTX 1650,GTX 1650 4GB XLR8 GAMING SINGLE FAN,$171.39 (9 Offers)–,,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1650-vcg16504sfppb-o/p/1FT-000P-003F7?Description=GTX
81,ASUS,GTX 1650,ASUS Dual GeForce GTX 1650 DUAL-GTX1650-O4GD6-MINI 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$298.99 –,,Free Shipping,https://www.newegg.com/p/1FT-000Y-004W6?Description=GTX
82,ASUS,GTX 1650,ASUS GeForce GTX 1650 Overclocked 4GB Dual-fan Edition HDMI DP 1.4 DVI Graphics Card (DUAL-GTX1650-O4G),$293.99 –,,Free Shipping,https://www.newegg.com/p/1FT-000Y-004W9?Description=GTX
0,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1656D6-4GL 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Low Profile Ready Video Card,$164.99 –,5,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1656d6-4gl/p/N82E16814932332?Description=GTX
1,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1650IXOC-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 MINI ITX Video Card,$119.99 –,5,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650ixoc-4gd/p/N82E16814932300?Description=GTX
2,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SOC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card,$149.99 –,,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-super-gv-n165soc-4gd/p/N82E16814932346?Description=GTX
3,GIGABYTE,GTX 1650,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SWF2OC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,$149.99 –,,$1.99 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1650-super-gv-n165swf2oc-4gd/p/N82E16814932347?Description=GTX
